R,G,B,IndexRGB,CPC
0.6777777777777778,0.858695652173913,0.7403314917127071,0.6799275108452599,0.0833
0.6833333333333333,0.858695652173913,0.7403314917127071,0.6837175107579093,0.0833
0.6833333333333333,0.858695652173913,0.7403314917127071,0.6826637059041483,0.0833
0.6833333333333333,0.858695652173913,0.7458563535911602,0.6856229419066541,0.0833
0.6833333333333333,0.858695652173913,0.7458563535911602,0.6869742477604951,0.0833
0.6833333333333333,0.8532608695652174,0.7403314917127071,0.681475567645562,0.0833
0.6833333333333333,0.8532608695652174,0.7403314917127071,0.6830093769635343,0.0833
0.7,0.8641304347826088,0.7569060773480663,0.7015943695985187,0.0833
0.6944444444444444,0.858695652173913,0.7513812154696133,0.6940555008978034,0.0833
0.6944444444444444,0.8641304347826088,0.7513812154696133,0.6938555273065297,0.0833
0.6833333333333333,0.8478260869565216,0.7458563535911602,0.6860054189620591,0.0833
0.6944444444444444,0.8532608695652174,0.7569060773480663,0.6966828044845986,0.0833
0.7,0.8641304347826088,0.7569060773480663,0.7031325888514978,0.0833
0.7055555555555555,0.8641304347826088,0.7569060773480663,0.7065223023558298,0.0833
0.7222222222222222,0.8641304347826088,0.7734806629834254,0.7245269645051965,0.0833
0.7277777777777777,0.8695652173913043,0.7790055248618784,0.731230574554319,0.0833
0.7222222222222222,0.8641304347826088,0.7734806629834254,0.7235716199311084,0.0833
0.7055555555555555,0.8532608695652174,0.7569060773480663,0.7052564813959684,0.0833
0.6888888888888889,0.842391304347826,0.7458563535911602,0.6877739725127056,0.0833
0.7111111111111111,0.8369565217391305,0.7679558011049723,0.7101952693779118,0.0833
0.7388888888888889,0.842391304347826,0.7955801104972375,0.7399463022567758,0.0833
0.7555555555555555,0.8532608695652174,0.8121546961325967,0.758186726316126,0.0833
0.7555555555555555,0.8532608695652174,0.8066298342541436,0.7553402828820656,0.0833
0.75,0.842391304347826,0.8011049723756907,0.7502585960446106,0.0833
0.7555555555555555,0.8478260869565216,0.8066298342541436,0.7566087328416427,0.0833
0.7666666666666666,0.842391304347826,0.8121546961325967,0.7700929571896231,0.0833
0.7666666666666666,0.842391304347826,0.8121546961325967,0.7698810258899652,0.0833
0.7722222222222223,0.842391304347826,0.8121546961325967,0.7716909649845225,0.0833
0.7722222222222223,0.842391304347826,0.8121546961325967,0.7708021934677499,0.0833
0.7666666666666666,0.8369565217391305,0.8121546961325967,0.7693778692669679,0.0833
0.7722222222222223,0.842391304347826,0.8121546961325967,0.7727562187080129,0.0833
0.7722222222222223,0.842391304347826,0.8121546961325967,0.7707222209925289,0.0833
0.7666666666666666,0.842391304347826,0.8121546961325967,0.7699911894586949,0.0833
0.7722222222222223,0.842391304347826,0.8176795580110496,0.7738444549774046,0.0833
0.7777777777777778,0.8369565217391305,0.8176795580110496,0.777211101129393,0.0833
0.7777777777777778,0.842391304347826,0.8232044198895028,0.7780264302670123,0.0833
0.7777777777777778,0.842391304347826,0.8232044198895028,0.7782024884415181,0.0833
0.7777777777777778,0.8369565217391305,0.8176795580110496,0.7769328511917468,0.0833
0.7777777777777778,0.842391304347826,0.8232044198895028,0.7790826945076041,0.0833
0.7777777777777778,0.842391304347826,0.8232044198895028,0.7785441735981093,0.0833
0.7666666666666666,0.8206521739130433,0.8066298342541436,0.7697007273933375,0.0833
0.7722222222222223,0.8206521739130433,0.8011049723756907,0.7709850361576508,0.0833
0.7722222222222223,0.8260869565217391,0.8066298342541436,0.7733968465742057,0.0833
0.7777777777777778,0.8152173913043478,0.7955801104972375,0.7771593691995045,0.0833
0.7722222222222223,0.8206521739130433,0.8011049723756907,0.7743833999191116,0.0833
0.7722222222222223,0.8206521739130433,0.8011049723756907,0.7736191242598413,0.0833
0.7833333333333333,0.8260869565217391,0.8011049723756907,0.7817760623130602,0.0833
0.7833333333333333,0.8260869565217391,0.8011049723756907,0.7815243567918979,0.0833
0.7777777777777778,0.8260869565217391,0.8011049723756907,0.780762116487246,0.0833
0.7777777777777778,0.8206521739130433,0.8011049723756907,0.7780532291028234,0.0833
0.7777777777777778,0.8260869565217391,0.8011049723756907,0.7801853478722107,0.0833
0.7777777777777778,0.8260869565217391,0.8011049723756907,0.7807551623589659,0.0833
0.7833333333333333,0.8260869565217391,0.8011049723756907,0.7828660795177431,0.0833
0.7833333333333333,0.8260869565217391,0.8011049723756907,0.7821229206626403,0.0833
0.7833333333333333,0.8260869565217391,0.8066298342541436,0.7851946948142642,0.0833
0.7833333333333333,0.8260869565217391,0.8011049723756907,0.781835935661423,0.0833
0.7833333333333333,0.8260869565217391,0.8066298342541436,0.783387469525865,0.0833
0.7833333333333333,0.8260869565217391,0.8011049723756907,0.7829812466665769,0.0833
0.7833333333333333,0.8260869565217391,0.8066298342541436,0.7830939544285798,0.0833
0.7833333333333333,0.8260869565217391,0.8066298342541436,0.7841245223171123,0.0833
0.8444444444444444,0.8695652173913043,0.867403314917127,0.8481231104594584,0.0833
0.8277777777777777,0.858695652173913,0.8563535911602209,0.8309195299653812,0.0833
0.8388888888888889,0.8695652173913043,0.867403314917127,0.8403681549434058,0.0833
0.8277777777777777,0.8641304347826088,0.861878453038674,0.8310553898861703,0.0833
0.8388888888888889,0.8695652173913043,0.867403314917127,0.8396274554751337,0.0833
0.8333333333333334,0.8695652173913043,0.861878453038674,0.8336173077058442,0.0833
0.8388888888888889,0.8695652173913043,0.867403314917127,0.8378543223765955,0.0833
0.8333333333333334,0.8695652173913043,0.861878453038674,0.8321036823211727,0.0833
0.8333333333333334,0.8695652173913043,0.867403314917127,0.8365165855535449,0.0833
0.8333333333333334,0.8695652173913043,0.861878453038674,0.8319964869779284,0.0833
0.8333333333333334,0.858695652173913,0.850828729281768,0.8322987371387851,0.0833
0.8333333333333334,0.858695652173913,0.8563535911602209,0.8356409590353505,0.0833
0.8333333333333334,0.858695652173913,0.850828729281768,0.8338217760385673,0.0833
0.8277777777777777,0.858695652173913,0.850828729281768,0.8303984791830291,0.0833
0.8444444444444444,0.8641304347826088,0.861878453038674,0.8429094647975667,0.0833
0.8333333333333334,0.858695652173913,0.850828729281768,0.8322491253699575,0.0833
0.8277777777777777,0.8532608695652174,0.850828729281768,0.8304120482138195,0.0833
